7uYbpT7Wfsu0w1eccEKDvM,Cocoon,Migos,4,120.033,0.364,0.0879,0,0.191,0.255,1,-3.695,7,0.824,0.58
4AlrLQ2RMxOwz1gTTkb4vQ,Deadz (feat. 2 Chainz),Migos,4,123.012,0.372,0.128,0,0.162,0.232,1,-3.571,8,0.785,0.862
1r0faljjM2b876iNoaDUh5,Sacrifices,Big Sean,4,141.999,0.394,0.257,0,0.284,0.272,0,-7.641,10,0.565,0.77
61zTSexBvC42Db8jxMHuKx,Handsome And Wealthy,Migos,4,146.031,0.237,0.094,0,0.00348,0.101,1,-2.907,2,0.665,0.858
1iTWoKAdilGEmit6xhQZje,Peek A Boo,Lil Yachty,4,127.027,0.284,0.0908,0,0.06,0.301,1,-6.982,1,0.593,0.957
67gmXPQZL1ISSh13OJJ1Pu,Blue Cheese,2 Chainz,4,130.001,0.11,0.578,0,0.0693,0.244,1,-5.335,7,0.583,0.804
76T8y91xMLWJgfsEsmWGxW,Nasty (Who Dat),A$AP Ferg,4,179.041,0.428,0.378,2.25e-05,0.0203,0.118,0,-4.551,4,0.636,0.661
23SryQFx36SXmuAj7tXxec,Key to the Streets (feat. Migos & Trouble),YFN Lucci,4,140.064,0.294,0.113,0,0.123,0.113,0,-5.454,6,0.687,0.768
6eBrlbv2HMYcldwjoMWIrC,Pipe It Up,Migos,4,132.086,0.476,0.121,0,0.181,0.274,0,-4.996,4,0.731,0.92
7yPHKFU9FSCwW4TgWODMrp,Bricks,Carnage,4,145.938,0.394,0.118,0,0.198,0.327,1,-6.134,8,0.706,0.8
5vRE2lyh7sE5Mn1dMF2Mps,Commando,Migos,4,114.99,0.439,0.457,0,0.167,0.163,1,-4.895,1,0.864,0.958
3H7UfOkl5vh9sZ07nxSbUb,Freak No More,Migos,4,125.921,0.145,0.115,0,0.0506,0.368,0,-7.195,5,0.455,0.793
6e0Sq5QPvMffzke6SMaNck,Thick & Pretty,Quality Control,4,133.991,0.728,0.129,0,0.0236,0.26,0,-6.361,10,0.706,0.953
24bkQGBiQ5JK98daJknUMa,Quarterback,Young Thug,4,128.978,0.299,0.118,0,0.107,0.0904,0,-7.739,0,0.633,0.817
3SnLc0bQjQeE3HgGdNfb8u,Hannah Montana,Migos,4,135.95,0.593,0.0964,7.79e-06,0.105,0.283,1,-3.484,0,0.744,0.901
6QemAIu5bX02Xc1AowTFBu,Pop Sh*t,Quality Control,4,139.011,0.307,0.245,0,0.0197,0.252,1,-7.912,7,0.594,0.942
6Gg25EZRbQd4IHiJz2KSY0,Testimony,Kodak Black,4,80.031,0.376,0.11,0,0.0369,0.36,0,-4.785,6,0.667,0.814
26FpOENKQstjLRhX1fxUs9,This Forever,Kodak Black,4,80.862,0.573,0.142,0,0.00385,0.328,0,-5.193,1,0.691,0.795
48KTGG6wBPpleE5KsTuiwy,Identity Theft,Kodak Black,4,97.988,0.756,0.126,0,0.0416,0.384,1,-5.837,1,0.696,0.938
40Rpg3LkZwwzuHJ3GdjMma,Gnarly (feat. Lil Pump),Kodak Black,4,144.981,0.51,0.123,0,0.469,0.0833,0,-4.003,10,0.784,0.764
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),Kodak Black,4,98.043,0.504,0.0924,0,0.0521,0.176,0,-5.788,8,0.603,0.861
1XJBDDpeuZaj5fvmwhdIMw,Take One,Kodak Black,4,174.034,0.501,0.315,0,0.114,0.47,1,-7.2,1,0.615,0.66
4KX8vXbouybtUptEyYxtIk,MoshPit (feat. Juice WRLD),Kodak Black,4,157.938,0.49,0.106,0,0.394,0.262,1,-4.064,7,0.627,0.769
52Vrauy7m3EtC1aQqj7Rfp,Transgression,Kodak Black,4,81.465,0.85,0.121,0,0.625,0.293,0,-4.892,7,0.639,0.57
6JXFDTCAIe5FfiiQYeMgh3,Malcolm X.X.X.,Kodak Black,4,169.572,0.348,0.648,0,0.46,0.399,1,-5.864,5,0.721,0.47
2MShy1GSSgbmGUxADNIao5,Calling My Spirit,Kodak Black,4,119.985,0.74,0.261,0,0.0996,0.0941,1,-9.954,1,0.366,0.91
15eaTEZMA2CqOxBvyuosLI,In The Flesh,Kodak Black,4,173.977,0.538,0.12,0,0.595,0.275,1,-7.336,1,0.521,0.735
5eMbTELOeo7gEdFAIBix0c,Close To The Grave,Kodak Black,4,129.695,0.368,0.146,0,0.044,0.179,1,-6.83,1,0.528,0.638
53iV4HGEGjKtAFrPt0PyfV,From The Cradle,Kodak Black,4,141.013,0.183,0.194,0,0.212,0.0935,0,-5.926,2,0.446,0.793
7HdNB8nvJOBwHa8hIkzvxp,"If I'm Lyin, I'm Flyin",Kodak Black,4,176.117,0.283,0.186,3.41e-06,0.0996,0.24,0,-5.558,11,0.617,0.715
1CjgBZsDOXNUs9aZdzOqSu,Needing Something,Kodak Black,5,119.995,0.445,0.106,0,0.326,0.423,1,-4.977,11,0.711,0.572
4VQ46sRJtb6osiD3xfYGHx,Could Of Been Different,Kodak Black,4,104.955,0.35,0.0817,0,0.232,0.246,1,-4.53,0,0.823,0.883
4xOTVtbCPcfxMs2hSt9D6i,Da Mystery of Chessboxin',Wu-Tang Clan,4,105.056,0.359,0.332,0,0.334,0.419,1,-10.508,2,0.388,0.925
119c93MHjrDLJTApCVGpvx,C.R.E.A.M.,Wu-Tang Clan,4,180.985,0.576,0.127,0.0239,0.57,0.373,0,-10.551,11,0.549,0.479
2tNmhDlMbwQZLxQtWMt2EU,Gravel Pit,Wu-Tang Clan,4,121.003,0.538,0.633,0,0.222,0.251,1,-7.569,7,0.72,0.787
3glqlA5qY3bbo8UaUDGPnw,Triumph (feat. Cappadonna),Wu-Tang Clan,4,90.972,0.324,0.352,2.79e-05,0.000917,0.373,1,-6.959,2,0.639,0.722
1Sgj10byiGzPpI2IrXSFEn,Protect Ya Neck,Wu-Tang Clan,4,102.011,0.808,0.826,7.17e-06,0.032,0.386,0,-10.8,8,0.552,0.817
2kR7btzlNBwA3HHhuQ1a6X,Lesson Learn'd (feat. Inspectah Deck and Redman),Wu-Tang Clan,4,89.966,0.198,0.644,0.000239,0.000621,0.22,1,-3.575,7,0.875,0.846
2CxOJwC4jqWfPQdahEX9oH,Reunited,Wu-Tang Clan,4,180.074,0.832,0.184,0.000121,0.037,0.443,1,-7.607,8,0.721,0.611
1zoQsi53rUb67HEo5Kl5DB,Think Differently - Instrumental,Wu-Tang Clan,4,169.286,0.692,0.0991,0.872,0.000253,0.227,1,-5.615,4,0.624,0.759
7IwURvEfVcdxUCjLKUu6sv,Shame On a Nigga,Wu-Tang Clan,4,100.17,0.403,0.384,7.44e-06,0.0846,0.36,1,-10.74,1,0.466,0.889
2wdjA0qJ1zbVN9JriPh2hc,"Pearl Harbor (feat. Ghostface Killah, Method Man, RZA and Sean Price)",Wu-Tang Clan,4,78.074,0.581,0.183,0,0.0436,0.252,0,-3.012,10,0.843,0.683
4m5zY9PRJvqPRDhDMJwSel,Preservation,Aesop Rock,4,87.883,0.348,0.22,0,0.0532,0.11,1,-5.325,2,0.697,0.699
5LzUdQ1YSqZaqBQ4TAZGbQ,Still Grimey - Instrumental,Wu-Tang Clan,4,82.001,0.88,0.0726,0.982,0.00749,0.0455,0,-5.549,11,0.828,0.561
24vNw0Z0srb4zYXwrakw8E,Wu-Tang Clan Aint Nuthing ta F' Wit,Wu-Tang Clan,4,99.13,0.653,0.356,0,0.197,0.31,0,-10.747,10,0.566,0.826
2yZp0a4buLcNHCw4NAjwqh,If Time Is Money (Fly Navigation) [feat. Method Man],Wu-Tang Clan,4,78.023,0.597,0.24,5.49e-06,0.0513,0.127,0,-5.341,4,0.727,0.704
63kB767z60e4UZDbclY4OD,"Hood Go Bang! (Remix) [feat. Redman, Method Man, Raekwon, U-God, Mathematics]",Wu-Tang Clan,4,91.277,0.595,0.185,0,0.00373,0.354,1,-3.462,4,0.77,0.69
1XbqOF6nx3tJsyQjXRh9ux,As High as Wu-Tang Get,Wu-Tang Clan,4,91.979,0.565,0.142,7.68e-05,0.00503,0.328,1,-7.33,7,0.562,0.823
1v5cgIyffYtfEx0swttdoE,Bring Da Ruckus,Wu-Tang Clan,4,87.554,0.518,0.35,0,0.234,0.36,1,-9.431,11,0.627,0.794
24HKJ1xHfZxp8Im5zfNlk5,"Frozen (feat. Method Man, Killa Priest and Chris Rivers)",Wu-Tang Clan,4,89.809,0.435,0.141,0,0.0426,0.303,0,-3.375,8,0.823,0.661
1VUZYA1krvrh7QO2Rpc1JV,I Can't Go to Sleep,Wu-Tang Clan,4,68.952,0.702,0.138,0,0.429,0.0781,0,-5.875,5,0.575,0.457
3cuy0jpSxGAoTuJE0KORoR,Visionz,Wu-Tang Clan,4,88.931,0.437,0.201,0,0.0197,0.348,0,-6.017,11,0.596,0.778
5XLC8xoqyua4U7wJiZAWik,Method Man,Wu-Tang Clan,4,101.561,0.596,0.328,0.000907,0.0286,0.307,1,-10.109,7,0.519,0.903
7tjn96gYqIcrk7n6DsI3l6,"G'd up (feat. Method Man, R-Mean and Mzee Jones)",Wu-Tang Clan,4,166.003,0.663,0.121,0,0.0625,0.357,1,-4.786,1,0.772,0.658
3pjoafi0X1QnfU9d2VVSvL,Biochemical Equation,RZA,4,80.851,0.717,0.36,5.84e-06,0.191,0.229,0,-1.883,11,0.872,0.482
0f4QXQYzy5ocaeIO6DoxrD,Cash Still Rules / Scary Hours (Still Don't Nothing Move but the Money),Wu-Tang Clan,4,119.053,0.877,0.2,0,0.224,0.364,0,-6.695,10,0.675,0.551
5hI2U1WyKvlJ0nfYSWEyOK,Uzi (Pinky Ring),Wu-Tang Clan,4,103.72,0.504,0.0559,0,0.0337,0.297,0,-4.52,6,0.882,0.787
2NgSwzg3vh3esashGhgIXT,Fast and Furious (feat. Hue Hef and Raekwon),Wu-Tang Clan,4,94.997,0.401,0.342,0,0.00224,0.129,0,-4.063,7,0.88,0.742
2wVaikw9WmhmIPyNt6BWa2,Lyrical Swords,Ras Kass,4,93.31,0.665,0.283,2.21e-06,0.0684,0.276,1,-4.467,2,0.626,0.831
2vQa5ELj0hYwrYZp8MVZn7,Impossible (feat. Tekitha),Wu-Tang Clan,4,191.542,0.457,0.302,4.39e-06,0.0101,0.394,1,-7.936,6,0.569,0.547
7LLGPq3snJ1PEmzLZaYGOK,One of These Days,Wu-Tang Clan,5,180.294,0.732,0.0703,0,0.00985,0.355,0,-4.812,10,0.641,0.768
5KxADn5vhcHtJwV4slTM1Y,Sound The Horns,Wu-Tang Clan,4,97.079,0.567,0.12,2.08e-06,0.0986,0.104,1,-6.665,0,0.679,0.739
3JJU9BP2zRFdXpVA7r0gby,A Better Tomorrow,Wu-Tang Clan,4,95.037,0.461,0.121,0,0.189,0.213,0,-5.358,3,0.765,0.546
3fQzTeYA61gdP4XN9vK7rb,Slow Blues - Instrumental,Wu-Tang Clan,4,82.53,0.869,0.0368,0.971,0.00023,0.0935,1,-5.837,7,0.676,0.699
1NHUgwQV539Wrwff7EjRm7,Rules,Wu-Tang Clan,4,95.514,0.936,0.0821,0,0.0185,0.304,1,-3.903,6,0.868,0.803
5OUPz61AMlisjEtBaiXGBr,"Meteor Hammer (feat. Ghostface, Action Bronson, & Termanology)",Wu-Tang Clan,4,94.233,0.606,0.303,0,0.0227,0.278,1,-7.516,9,0.827,0.752
5ybAmUhA1Fr6Uzz5YEsrpu,40th Street Black / We Will Fight,Wu-Tang Clan,4,119.988,0.432,0.303,6.63e-05,0.216,0.236,0,-8.411,6,0.651,0.873
5KANFBARgN7wT3OJyB6QLE,Slugs Thru Ya Papaya,Wu-Tang Clan,4,78.55,0.208,0.115,0,0.514,0.319,1,-7.141,0,0.63,0.661
49QaHhVWcpVW2gi8dJx8B0,Ya'll Been Warned,Wu-Tang Clan,4,95.776,0.545,0.37,0,0.29,0.322,1,-5.454,8,0.827,0.792
4tj8pey83vDcoXZYRSRBRc,"Diesel Fluid (feat. Method Man, Trife Diesel & Cappadonna)",Wu-Tang Clan,4,87.183,0.734,0.866,3.38e-06,0.00972,0.219,1,-8.551,9,0.657,0.688
70fWkeaqVYINGve1omId8I,Felt,Wu-Tang Clan,4,148.342,0.165,0.0963,1.25e-06,0.255,0.18,1,-7.007,2,0.729,0.565
0GQ2Fki9is3eCfmPdFrgcV,Still Grimey,Sean Price,4,82.031,0.685,0.105,0,0.133,0.222,1,-3.631,7,0.891,0.633
0U7Hho5psdKZwyC8HMHxfq,Ruckus In B Minor,Wu-Tang Clan,4,92.715,0.621,0.589,0,0.333,0.444,0,-4.631,4,0.913,0.484
17d5B2Z3GXPcQqPvQE4wmZ,Preacher's Daughter,Wu-Tang Clan,4,89.874,0.467,0.102,0,0.16,0.19,1,-4.039,9,0.814,0.644
07lqfibBtpw1ud24u0uULj,Keep Watch,Wu-Tang Clan,4,94.066,0.476,0.137,0,0.259,0.356,1,-8.589,7,0.666,0.762
3ssX20QT5c3nA9wk78V1LQ,Ambitionz Az A Ridah,2Pac,4,87.279,0.805,0.0698,0.000655,0.00253,0.221,1,-6.554,2,0.908,0.801
4voEoczU7Ijborps9XF1n3,I Get Around,2Pac,4,96.216,0.624,0.255,1.19e-05,0.157,0.122,0,-13.95,10,0.422,0.849
6tDxrq4FxEL2q15y37tXT9,Dear Mama,2Pac,4,84.124,0.31,0.129,0,0.379,0.126,1,-7.136,6,0.542,0.773
2xTft6GEZeTyWNpdX94rkf,All Eyez On Me,2Pac,4,93.281,0.858,0.333,0,0.03,0.248,1,-5.948,1,0.719,0.873
4AE7Lj39VnSZNOmGH2iZaq,Do For Love,2Pac,4,94.998,0.746,0.0651,0.00152,0.0536,0.307,1,-3.956,1,0.645,0.87
0XRbYXQUymj9SJkrr8YK5B,Keep Ya Head Up,2Pac,4,86.15,0.61,0.455,0,0.162,0.421,1,-7.037,4,0.731,0.636
13XHuE00ElL5thSxkaEXxK,Only God Can Judge Me,2Pac,4,90.185,0.801,0.0794,0.000161,0.0012,0.198,0,-5.97,11,0.784,0.803
7jLbTp3qZzah9kMIdW8e5M,Ghetto Gospel,2Pac,4,80.535,0.673,0.0793,0,0.0997,0.0471,0,-5.498,5,0.615,0.795
3pclEGdsAxuNaSU7BGgtFb,Changes - 1998 Greatest Hits (Explicit),2Pac,4,111.115,0.292,0.254,0,0.0428,0.0922,1,-6.338,7,0.67,0.862
0NzNKU2MJ9LCetT2uZMJH2,So Many Tears,2Pac,4,92.708,0.605,0.0663,1.23e-05,0.0233,0.173,1,-7.59,1,0.598,0.894
7HFl64GKBtPTa5YoW7j4jL,All About U,2Pac,4,103.201,0.766,0.3,0,0.065,0.141,1,-4.007,2,0.792,0.859
3eBBbAEBQdr6tkUUd8gyuQ,Thugz Mansion - 7 Remix,2Pac,4,87.873,0.891,0.263,0,0.302,0.293,0,-6.206,5,0.642,0.71
2zoobJFEB9h15fjYjRd6oP,Hail Mary,2Pac,4,81.645,0.378,0.367,3.89e-06,0.18,0.303,0,-6.443,10,0.638,0.628
76wJIkA63AgwA92hUhpE2V,Me Against The World,2Pac,4,91.921,0.751,0.464,0.0299,0.0287,0.208,1,-4.25,6,0.799,0.79
09EwNbGvUyu7BDEYG0cJro,Can't C Me,2Pac,4,95.416,0.674,0.409,3.97e-06,0.0432,0.172,1,-2.234,0,0.852,0.797
7k4dnllwnFDizWHAWkYXsh,Breathin,2Pac,4,83.008,0.633,0.276,0,0.0143,0.287,0,-5.55,1,0.728,0.891
3iNzFuZPs4va5EUrpAFiYt,Loyal To The Game,2Pac,4,98.12,0.71,0.0919,0.000132,0.0941,0.0794,1,-5.508,1,0.579,0.92
2wxO3ZydJTZRi4Bbc02q7i,Smile,Scarface,4,77.871,0.499,0.16,1.04e-06,0.0498,0.278,0,-9.93,5,0.402,0.7
5Ddu4AaN1VaZ1MTg1neCl7,2 Of Amerikaz Most Wanted,2Pac,4,99.247,0.855,0.0537,3.16e-05,0.0253,0.139,1,-4.804,8,0.904,0.856
47Zqlw3jmibtVPy8usPjBj,Unchained (The Payback / Untouchable),James Brown,4,92.074,0.573,0.404,8.47e-06,0.128,0.158,1,-4.753,8,0.917,0.563
5dRCujBQZQq6dlkCaGDMV0,Better Dayz,2Pac,4,90.881,0.627,0.157,0,0.0766,0.194,1,-4.233,1,0.732,0.746
3JoqtFCCYiRrCNpXIKppGw,Staring Through My Rear View (feat. Dwele),2Pac,4,97.893,0.78,0.107,7.79e-06,0.14,0.158,1,-6.228,1,0.86,0.785
1PU3Hy2uNXmWGDe9gh4Ukb,Temptations,2Pac,4,90.704,0.702,0.406,2.26e-06,0.123,0.0982,1,-7.264,1,0.651,0.774
791YTMSeD7SPGWHLIe61ew,Brenda's Got A Baby,2Pac,4,166.712,0.74,0.1,0,0.0305,0.102,1,-13.957,0,0.492,0.671
71qTrOPHOj1KDEy0IG2Zjg,Deadly Combination (feat. 2Pac),Big L,4,91.477,0.628,0.267,0,0.0913,0.305,1,-10.029,1,0.513,0.901
62SqHqTAndm0pqZ8oVvlkb,Thug Luv (feat. 2pac),Bone Thugs-N-Harmony,4,134.119,0.428,0.323,0,0.131,0.231,1,-5.319,0,0.793,0.795
6vBMMa2erexusV4XrgXea9,Lil' Homies,2Pac,4,97.61,0.808,0.0602,0,0.182,0.215,0,-4.322,10,0.809,0.893
37ZBmAekfkMcg6TQSo1fkL,"Living in Pain (feat. 2Pac, Mary J. Blige and Nas)",The Notorious B.I.G.,4,176.482,0.482,0.0997,0,0.0625,0.316,1,-5.365,2,0.801,0.576
0nJZDtAaqO7o9mb6YoBfqO,Playa Cardz Right,Keyshia Cole,4,86.077,0.191,0.279,0,0.0426,0.0446,0,-5.455,5,0.583,0.6
2qcllSUyD3gKbfh9NEjARW,My Block - Nitty Remix,2Pac,4,90.0,0.249,0.14,0,0.0481,0.185,1,-6.951,11,0.566,0.763
5avQSAKB1dOEeIQBqV4jgW,Until The End Of Time,2Pac,4,97.023,0.38,0.17,0,0.0288,0.203,1,-6.716,8,0.709,0.757
36UjTTrSwaAqLkAlf2Ooc4,Soldier Like Me,2Pac,4,172.005,0.58,0.108,4.04e-05,0.0756,0.419,0,-6.208,11,0.604,0.74
6pFfeJceBPGdzTOGgUcLWZ,It Ain't Easy,2Pac,4,90.623,0.641,0.0837,0,0.502,0.0922,1,-9.228,8,0.788,0.78
0kZnocAcgakb384KIJ9rZ9,Pac's Life,2Pac,4,95.321,0.82,0.242,0,0.126,0.169,1,-2.975,1,0.902,0.779
1MruDoJ6IXqy9ar20xfKVx,Letter 2 My Unborn,2Pac,4,107.804,0.696,0.232,0,0.154,0.204,0,-5.606,6,0.795,0.799
4WbPQ8qumpjMzPS0oubUGU,Death Around The Corner,2Pac,4,92.715,0.448,0.205,1.27e-05,0.00587,0.242,0,-8.707,6,0.678,0.856
3ivJymJnoceuUUe7wTP6m4,To Live & Die In L.A.,2Pac,4,173.844,0.789,0.334,0,0.205,0.318,0,-6.2,9,0.86,0.577
7tUw8Zf8a0OcCzU1MwZHOY,Ballad Of A Dead Soulja,2Pac,4,205.439,0.395,0.096,0,0.0307,0.226,1,-3.568,1,0.856,0.699
4mfc9g4VHf8e7mVLiPEsrq,They Don't Give A F**** About Us,2Pac,4,81.866,0.812,0.342,0,0.287,0.272,0,-4.885,4,0.739,0.84
4iL2i3kck6tRcbSGuXJOe7,"Dusted 'N' Disgusted (feat. 2Pac, Mac Mall & Spice 1)",E-40,4,92.706,0.673,0.335,0,0.0954,0.231,1,-4.671,8,0.705,0.849
7uDGc9o2aRDrIwqrSgViDX,Runnin' (Dying To Live),2Pac,4,166.061,0.668,0.145,0.000365,0.0497,0.408,0,-2.765,10,0.805,0.544
5XI5tzAbzrhkGtLukDTDSG,When We Ride On Our Enemies - Briss Remix,2Pac,1,81.857,0.814,0.0792,0,0.0741,0.47,1,-6.266,1,0.642,0.696
1SIwEtA6vOapGw7fA7T9Gy,Trapped,2Pac,4,88.288,0.449,0.138,5.33e-05,0.0121,0.328,0,-17.963,10,0.296,0.824
6LEtS24EsrpeSbMZOmG6YL,What'z Ya Phone # (feat. Candy Hill),2Pac,4,119.922,0.542,0.103,0,0.133,0.128,0,-6.167,5,0.915,0.695
5ByAIlEEnxYdvpnezg7HTX,Juicy,The Notorious B.I.G.,4,96.056,0.777,0.204,0,0.472,0.247,1,-4.67,9,0.816,0.889
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.,4,93.941,0.67,0.287,0,0.145,0.28,1,-3.439,9,0.697,0.901
6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,4,97.033,0.523,0.256,7.89e-06,0.194,0.105,1,-3.067,0,0.858,0.805
45OfR7ugJMgbFDuNOVpIq3,Party On The West Coast (feat. Snoop Dogg),Matoma,4,103.951,0.404,0.119,1.48e-05,0.0448,0.0917,0,-5.089,1,0.795,0.635
2g8HN35AnVGIk7B8yMucww,Big Poppa,The Notorious B.I.G.,4,84.487,0.758,0.138,0,0.432,0.274,0,-7.22,9,0.578,0.778
4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Mase & Puff Daddy) - 2014 Remaster,The Notorious B.I.G.,4,104.536,0.904,0.203,2.1e-06,0.0128,0.0759,0,-4.506,6,0.884,0.845
3PA9dH8cT0wR5UW4XkC44Y,Get Money - Performed by Junior M.A.F.I.A.,The Notorious B.I.G.,4,91.153,0.912,0.171,1.69e-06,0.398,0.294,1,-4.32,2,0.871,0.711
4GIsskMpViPkt0uzPJTJSp,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm)",The Notorious B.I.G.,4,106.328,0.645,0.282,1.6e-06,0.0949,0.141,1,-7.041,2,0.628,0.833
2KFg8kjYy0rYjWsXGhEQHN,Who Shot Ya,The Notorious B.I.G.,4,91.713,0.617,0.524,0,0.273,0.218,0,-5.689,11,0.686,0.828
19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,The Notorious B.I.G.,4,154.914,0.742,0.24,5.12e-06,0.121,0.144,0,-4.057,11,0.873,0.704
7fXhkARAtS66kxexMIAx8O,One More Chance / Stay with Me - Remix,The Notorious B.I.G.,4,90.964,0.695,0.127,0,0.149,0.224,1,-6.037,0,0.68,0.725
6s4kWgzQwsueo3mfllY1s6,Dead Wrong (feat. Eminem),The Notorious B.I.G.,4,82.228,0.835,0.0443,0.00158,0.177,0.278,1,-1.544,10,0.92,0.682
1xIxMz1sNQ4b6svH1GuTtF,Gimme the Loot,The Notorious B.I.G.,4,94.036,0.694,0.636,0,0.0867,0.439,1,-8.22,7,0.647,0.713
1Z7C8ClE8UEaH70jCCeJH2,Ten Crack Commandments - 2014 Remaster,The Notorious B.I.G.,4,173.497,0.781,0.255,0,0.0393,0.5,1,-4.703,1,0.85,0.612
43CKG4Ag1kYOsNUCcHr7nI,1970 Somethin' (feat. The Game and Faith Evans),The Notorious B.I.G.,4,97.315,0.483,0.0771,0,0.094,0.321,1,-5.307,8,0.635,0.786
6jCGzZn0gFeRlbqdaJhw6T,Party And Bulls**t,The Notorious B.I.G.,4,200.817,0.722,0.604,0,0.193,0.412,0,-3.89,1,0.862,0.433
00t7QTffOR3SA3L1BvSQVq,Suicidal Thoughts,The Notorious B.I.G.,4,76.016,0.0788,0.0938,2.3e-05,0.44,0.444,1,-10.198,8,0.505,0.506
0xdYzkbBBfTevSyOJqWUSX,Sky's the Limit (feat. 112) - 2014 Remaster,The Notorious B.I.G.,4,90.876,0.503,0.09,0,0.217,0.162,1,-4.792,0,0.66,0.637
1siDRjAa8MdxNoCHTiiQ7B,Been Around the World (feat. The Notorious B.I.G. & Mase),Diddy,4,99.439,0.73,0.406,0,0.0191,0.28,0,-10.117,6,0.529,0.815
1YQ7BbJR8HqAolfprvxGKu,Notorious B.I.G. (feat. Lil' Kim & Puff Daddy),The Notorious B.I.G.,4,101.35,0.824,0.214,0,0.0531,0.272,0,-2.372,1,0.826,0.904
33rsCCLHklTQav9klbpnAi,Warning,The Notorious B.I.G.,4,171.755,0.426,0.139,2.18e-05,0.356,0.461,0,-7.598,6,0.785,0.594
53duuSwaLOZuIrELvZXqLH,Going Back to Cali - 2014 Remaster,The Notorious B.I.G.,4,99.17,0.596,0.0447,0,0.207,0.339,1,-5.847,9,0.647,0.851
6zOg9gP62RJSsKFeOBAgvH,Only You-Bad Boy Remix (feat. The Notorious B.I.G. & Mase),112,4,95.813,0.787,0.0993,0,0.0296,0.048,1,-5.969,8,0.525,0.764
0gEF7HzO1mYr9Hp4pdKalV,All About the Benjamins,Diddy,4,89.872,0.704,0.251,4.27e-06,0.0852,0.204,1,-4.145,6,0.725,0.825
7kgsCXovBYFMmb9eBMbWvn,Come On (feat. Sadat X),The Notorious B.I.G.,4,88.933,0.521,0.332,1.12e-06,0.295,0.371,0,-4.882,6,0.737,0.762
3CU5cYgEjwjaW7pitNKZYJ,"Running Your Mouth (feat. Snoop Dogg, Nate Dogg, Fabolous and Busta Rhymes)",The Notorious B.I.G.,4,96.919,0.64,0.191,0,0.051,0.164,1,-4.279,0,0.786,0.7
0WnJdw4Clln064oLmQtiWF,"Flava in Ya Ear (feat. The Notorious B.I.G., LL Cool J, Busta Rhymes & Rampage) - 2016 Remaster",Craig Mack,4,177.815,0.754,0.177,0,0.203,0.467,0,-3.907,9,0.899,0.5
2FaEEdFTp6Ub0oojqjpSif,Hold Ya Head (feat. Bob Marley),The Notorious B.I.G.,4,79.94,0.292,0.482,1.15e-05,0.0912,0.246,1,-6.862,5,0.556,0.719
4m9Iudipxb9gpGNLG2LoQs,Rap Phenomenon (feat. Redman & Method Man),The Notorious B.I.G.,4,172.678,0.86,0.437,0,0.0728,0.419,1,-5.852,1,0.851,0.557
16r3p9zsidDZ8pd3Izgg6n,Want That Old Thing Back (feat. Ja Rule and Ralph Tresvant),The Notorious B.I.G.,4,93.962,0.565,0.102,0,0.0288,0.296,0,-5.291,4,0.735,0.768
7aEjUdVMgHPQQdIIcaWnyt,Spit Your Game (feat. Twista and Bone Thugs-N-Harmony),The Notorious B.I.G.,4,160.737,0.498,0.366,0,0.101,0.367,1,-5.652,1,0.779,0.504
1pgbEvENjLbiba6pVwE70T,Can I Get Witcha (feat. Lil' Cease),The Notorious B.I.G.,4,105.053,0.617,0.0924,0,0.0255,0.285,0,-6.05,10,0.705,0.853
7Akb3VlDx7qNLyO7Yl900D,Whatchu Want (feat. Jay-Z and Notorious B.I.G.) (The Commission),The Notorious B.I.G.,5,120.605,0.657,0.0571,0,0.0577,0.378,1,-7.103,7,0.705,0.59
135mXfeiu9oHIFS2B96t3U,Big Booty Hoes (feat. Too $hort),The Notorious B.I.G.,4,98.965,0.649,0.255,0,0.0255,0.215,1,-5.013,1,0.837,0.907
5FYu8uBB6E11mepU601601,Not For Radio,Nas,5,96.703,0.453,0.176,0,0.0671,0.412,0,-5.08,4,0.802,0.494
1vi9adPJiD4d22ybGp25hy,Cops Shot The Kid,Nas,4,205.116,0.508,0.618,0,0.0264,0.684,1,-5.142,7,0.71,0.442
6w9lmWBgqzPQHNQo5KaORN,Bonjour,Nas,4,143.953,0.637,0.262,0,0.153,0.266,1,-4.451,5,0.856,0.647
3XaNHbNa9Chz9plhRpcaof,everything,Nas,4,82.423,0.206,0.254,0,0.474,0.381,1,-6.036,9,0.541,0.569
0BSPhsCKfwENstErymcD80,Adam and Eve,Nas,4,92.401,0.172,0.318,0,0.0453,0.218,0,-5.107,9,0.803,0.624
7jzcoWGOQXGufcXbs7TFVN,Simple Things,Nas,4,77.996,0.285,0.22,0,0.0916,0.233,0,-5.882,2,0.667,0.626
3gY6tiCNsuVi6s8kPV6aQg,Nas Is Like,Nas,4,94.0,0.929,0.0598,5.29e-06,0.00602,0.352,0,-5.058,11,0.845,0.634
